teks_tweet,lokasi,created_at,username,lang
"Sebanyak 252 dapur program Makan Bergizi Gratis (SPPG) di Sumatera Utara dihentikan sementara oleh Badan Gizi Nasional.

#badangizinasional #gizianak #dapurmbg #sppg #sertifikatlaikhigienesanitasi https://t.co/zcFda54Snd",,2026-03-12T05:58:09.000Z,detiksumut_,in
"𝗠𝗕𝗚 𝗗𝗶𝘀𝗼𝗿𝗼𝘁, 𝗗𝗮𝗿𝗶 𝗟𝗮𝘂𝗸 𝗠𝗲𝗻𝘁𝗮𝗵 𝗵𝗶𝗻𝗴𝗴𝗮 𝗗𝗲𝘀𝗮𝗸𝗮𝗻 𝗣𝗲𝗿𝗯𝗮𝗶𝗸𝗮𝗻 𝗣𝗿𝗼𝗴𝗿𝗮𝗺 𝗚𝗶𝘇𝗶 𝗦𝗶𝘀𝘄𝗮

Pelaksanaan Program Makan Bergizi Gratis atau MBG kembali menuai sorotan. Di SMA Negeri 2 Pamekasan, Madura, siswa dilaporkan menerima menu https://t.co/dodtEYxMYB",,2026-03-12T03:58:53.000Z,hariankompas,in
Program Makan Bergizi Gratis (MBG) hadir hingga ke Papua Tengah! Senyum ceria terpancar dari anak-anak saat menikmati makanan bergizi di sekolah. Terima kasih atas dukungan untuk masa depan Indonesia. https://t.co/76TBdVlJID,,2026-03-12T03:14:07.000Z,zulela08,in
"Wakil Menteri Keuangan (Wamenkeu) Suahasil Nazara melaporkan realisasi serapan anggaran program Makan Bergizi Gratis (MBG) hingga 9 Maret 2026 telah mencapai Rp44 triliun.

#mbg #makanbergizigratis #anggaran https://t.co/02hHizUYdL",,2026-03-11T10:38:02.000Z,antaranews,in
"Program Makan Bergizi Gratis (MBG) yang dicanangkan pemerintah menjadi instrumen penting dalam mendukung kegiatan belajar mengajar di sekolah. Bagi sebagian siswa, ketersediaan makan siang di sekolah bukan sekadar asupan makanan, melainkan momen krusial untuk menjaga ketersediaan https://t.co/MYIuesay9l",,2026-03-13T02:20:51.000Z,Metro_TV,in
"Badan Gizi Nasional kini sedang menyiapkan regulasi Satu Data untuk memperkuat tata kelola program Makan Bergizi Gratis agar lebih transparan dan juga tepat sasaran. 
#LanjutkanMBG

SANTA DOMIIA HAIRDYE SUMMER MC JUNGHWAN https://t.co/WKBg54Jyxi",,2026-03-12T13:46:38.000Z,nyctoism,in
"Melalui Pelaksanaan program Makan Bergizi Gratis, pemerintah optimistis mampu menurunkan angka stunting di Indonesia.
MBG adalah intervensi pemberian makanan sehat dan bergizi seimbang untuk anak anak dan B3.

#LanjutkanMBG 

Andrie Yunus Rismon #sallandık USUT TUNTAS #furry https://t.co/b6JMTg8tJu",,2026-03-14T04:31:47.000Z,Aprilia_wiji,in
"Podcast soal dugaan manipulasi laporan pengadaan pangan dalam program Makan Bergizi Gratis di Sukabumi viral. Begini faktanya.

Via @detikjabar_ 
https://t.co/nZxpZCYVST",,2026-03-12T08:41:00.000Z,detikcom,in
"Mari dukung Program Makan Bergizi Gratis demi pemenuhan gizi anak bangsa agar tumbuh sehat, kuat, dan cerdas. https://t.co/vV3sNDUXT7",,2026-03-12T02:19:28.000Z,tiaracandrii,in
Program Makan Bergizi Gratis Sudah Telan Anggaran Rp 44 Triliun https://t.co/6bPzQ76f0S,,2026-03-11T11:56:06.000Z,detikfinance,in
"Koalisi MBGWatch mengajukan permohonan Judicial Review terhadap Undang-Undang APBN terkait tata kelola anggaran program Makan Bergizi Gratis (MBG) ke Mahkamah Konstitusi (MK), Selasa (10/3).

Koalisi menyoroti besarnya anggaran MBG yang mencapai Rp335 triliun. https://t.co/O2LILpLxU3",,2026-03-11T05:35:12.000Z,LBH_Jakarta,in
"Menu program Makan Bergizi Gratis di salah satu sekolah di Kabupaten Karimun, Kepulauan Riau, menjadi sorotan setelah video dapur penyedia makanan SPPG Sungai Lakam Timur viral di media sosial. Rekaman yang diunggah akun spgg.sungailakamtimur1 memperlihatkan proses pembuatan https://t.co/PfgyGqaO7j",,2026-03-10T12:22:23.000Z,neVerAl0nely___,in
"Kesaksian seorang mantan akuntan di salah satu Satuan Pelayanan Pemenuhan Gizi (SPPG) memicu sorotan terkait dugaan ketidaksesuaian dalam pencatatan pengadaan barang pada pelaksanaan Program Makan Bergizi Gratis (MBG). source threads VOLKINFO
@KPK_RI  gak ada niatan audit Mbg? https://t.co/OmSK6XP57o",,2026-03-11T05:25:15.000Z,165Hati,in
"Vita Ervina Soroti Program Makan Bergizi Gratis, Menu Dinilai Belum Sesuai Anggaran

https://t.co/URlY6RPrMU",,2026-03-11T04:00:01.000Z,BorobudurNews_,in
"Kepala Badan Gizi Nasional (BGN) Dadan Hindayana dilaporkan ke Bareskrim Polri terkait dugaan markup bahan baku dalam program Makan Bergizi Gratis (MBG).

Laporan tersebut disampaikan oleh Barisan Rakyat Nusantara (Baranusa) di Bareskrim Polri, Jakarta, Rabu (4/3/2026). https://t.co/E9vClpPgRs",,2026-03-08T10:16:57.000Z,Kopipait__78,in
"APAKAH MBG AKAN BERUBAH JADI DAPUR KORUPSI?

Kesaksian seorang mantan akuntan di salah satu Satuan Pelayanan Pemenuhan Gizi (SPPG) memicu sorotan terkait dugaan ketidaksesuaian dalam pencatatan pengadaan barang pada pelaksanaan Program Makan Bergizi Gratis (MBG).

Dalam https://t.co/SyZriCob4B",,2026-03-10T14:23:41.000Z,IndonesiaFedera,in
"Koalisi Selamat Pendidikan Indonesia (KOSPI) bersama para guru dan organisasi masyarakat sipil mengajukan Judicial Review UU APBN 2026 ke Mahkamah Konstitusi.

Permohonan ini diajukan terkait penyelundupan kebijakan Program Makan Bergizi Gratis (MBG) https://t.co/Ulvc549EKE",,2026-03-10T06:01:42.000Z,LBH_Jakarta,in
"Badan Gizi Nasional (BGN) memberikan klarifikasi terkait video viral yang menampilkan menu Program Makan Bergizi Gratis (MBG) di salah satu sekolah di Kabupaten Pamekasan, Jawa Timur, pada Senin, 9 Maret 2026.

BGN Tegaskan Menu Lele dan Tempe Mentah yang Viral Tak Benar, Ini https://t.co/I5KL2J8RJT",,2026-03-11T04:53:58.000Z,VIVAcoid,in
"Distribusi program Makan Bergizi Gratis (MBG) di Kota Palembang, Sumatra Selatan, menghadapi tantangan geografis yang cukup unik. Untuk menjangkau wilayah yang sulit diakses melalui jalur darat, petugas harus menyeberangi Sungai Musi menggunakan perahu motor guna memastikan paket https://t.co/HmDuvYAF2Z",,2026-03-11T08:43:20.000Z,Metro_TV,in
"Langkah nyata mendukung peningkatan kualitas gizi masyarakat terus dilakukan oleh jajaran Polres Fakfak. Melalui peran aktif Bhabinkamtibmas, pendampingan dan monitoring pendistribusian Program Makan Bergizi Gratis (MBG) dilaksanakan di sejumlah sekolah dan Posyandu https://t.co/ZpLaGclhye",,2026-03-11T06:52:04.000Z,Humas_ResFakfak,in
"@hasyimmah Andaikan Presiden Prabowo Subianto bersedia menerima informasi dari berbagai arah: kiri dan kanan, atas dan bawah. Sayangnya, ia tampak terlalu percaya pada mereka yang datang dari depan, sambil menunduk-nunduk penuh hormat basi. 

Program Makan Bergizi Gratis seharusnya terus",,2026-03-11T01:39:43.000Z,bulunangko,in
"Pemkot Kendari Ikuti Rakor Pengawasan Program Makan Bergizi Gratis Bersama Badan Gizi Nasional

Pemerintah Kota Kendari mengikuti rapat koordinasi (rakor) pengawasan pelaksanaan Program Makan Bergizi Gratis yang diselenggarakan oleh Badan Gizi Nasional. 
#kamis #pagii",,2026-03-12T03:02:27.000Z,wawasan_kendari,in
HOAKS BEREDAR Menkeu Purbaya Disebut Ganti Program Makan Bergizi Gratis Faktanya Tidak Benar https://t.co/oCxaHLpl6h,,2026-03-11T23:51:00.000Z,ButolP39436,in
"Menu program Makan Bergizi Gratis di salah satu sekolah di Kabupaten Karimun, Kepulauan Riau, menjadi sorotan setelah video dapur penyedia makanan SPPG Sungai Lakam Timur viral di media sosial. https://t.co/snbxJ469EB",,2026-03-10T06:00:54.000Z,MarahIchsan,in
"SMA 2 Pamekasan Tolak Paket MBG Berisi Lele Mentah

SMA Negeri 2 Pamekasan secara resmi menolak dan mengembalikan paket Program Makan Bergizi Gratis (MBG) pada Senin (9/3). Pihak sekolah menilai kualitas bahan makanan yang dikirim oleh penyedia tidak layak konsumsi.

Dalam https://t.co/EuNH7CwO7c",,2026-03-11T03:14:18.000Z,pikiran_rakyat,in
Moratorium dan Perombakan Total Program Makan Bergizi Gratis (MBG) - Tandatangani Petisi! https://t.co/IrH0mIrVek via @ChangeOrg_ID,,2026-03-11T07:35:55.000Z,Aeri_melodia,in
"Sedulur punya pertanyaan, kendala, atau ingin menyampaikan masukan terkait layanan gizi dan program Makan Bergizi Gratis (MBG)? 🤔

Kini, Sedulur bisa langsung melaporkannya ke hotline “Lapor Mas Kareg” di nomor 0857-8414-6311 serta kanal Instagram @regional.diy nggih ☺️🙏 https://t.co/z7oPlMCXlm",,2026-03-09T09:49:58.000Z,humas_jogja,in
"Seorang siswa SD di Kabupaten Banyumas Jawa Tengah berhasil membeli kambing dari menyisihkan uang saku yang tidak terpakai semenjak adanya program Makan Bergizi Gratis.
Sebuah manfaat yang tidak terlihat, tapi sangat dirasakan oleh anak-anak dan penerima manfaat program MBG. https://t.co/kZZfkUu8EE",,2026-03-12T03:05:00.000Z,RanikaAnanda,in
"Partai Keadilan Sejahtera meminta pemerintah meninjau ulang sejumlah program, yakni Makan Bergizi Gratis dan Koperasi Desa Merah Putih. #Polhuk #AdadiKompas

https://t.co/5mEZG4V3ob",,2026-03-09T11:11:19.000Z,hariankompas,in
"Di Kabupaten Kendal, pelaksanaan Program Makan Bergizi Gratis telah mencapai sekitar 90 persen dari target penerima manfaat. Pemerintah daerah terus memperkuat pengawasan agar kualitas gizi dan kesiapan infrastruktur tetap terjaga. https://t.co/559NLjKhB3",,2026-03-10T03:48:31.000Z,Liaosver1,in
"Program Makan Bergizi Gratis di SMA Negeri 2 Pamekasan, Jawa Timur mendadak jadi sorotan. Sebanyak 1.022 paket makanan ditolak pihak sekolah setelah ditemukan ikan lele mentah di dalam kotak makan siswa.

Selengkapnya di https://t.co/i1njX6FAHc https://t.co/degTJ42rj0",,2026-03-10T02:49:19.000Z,koranjakarta_id,in
"Pemerintah terus memastikan masyarakat tetap menerima manfaat Program Makan Bergizi Gratis (MBG) selama bulan Ramadan. Pelaksanaannya disesuaikan di wilayah yang mayoritas penerima manfaat menjalankan ibadah puasa, dengan distribusi paket MBG dalam bentuk makanan kemasan sehat https://t.co/dikNlmLaOT",,2026-03-09T21:31:38.000Z,KSPgoid,in
"𝐌𝐁𝐆 𝐁𝐚𝐧𝐭𝐮 𝐏𝐞𝐧𝐮𝐡𝐢 𝐆𝐢𝐳𝐢 𝐀𝐧𝐚𝐤-𝐀𝐧𝐚𝐤 𝐍𝐞𝐥𝐚𝐲𝐚𝐧 𝐝𝐚𝐧 𝐏𝐞𝐭𝐚𝐧𝐢 𝐝𝐢 𝐒𝐞𝐛𝐞𝐫𝐚𝐧𝐠 𝐒𝐮𝐧𝐠𝐚𝐢 𝐌𝐮𝐬𝐢

Program Makan Bergizi Gratis (MBG) membawa manfaat nyata bagi siswa-siswi SD 152 Palembang, Sumatera Selatan. Sekolah yang hanya dapat diakses https://t.co/P2VOd91rce",,2026-03-10T08:50:35.000Z,garudatvnews,in
"𝐌𝐮𝐬𝐭𝐚𝐬𝐲𝐚𝐫 𝐏𝐁𝐍𝐔 𝐃𝐨𝐚𝐤𝐚𝐧  𝐏𝐫𝐞𝐬𝐢𝐝𝐞𝐧 𝐏𝐫𝐚𝐛𝐨𝐰𝐨: 𝐏𝐫𝐨𝐠𝐫𝐚𝐦 𝐊𝐚𝐬𝐢𝐡  𝐌𝐚𝐤𝐚𝐧 𝐀𝐧𝐚𝐤 𝐒𝐞𝐤𝐨𝐥𝐚𝐡 𝐁𝐚𝐧𝐲𝐚𝐤 𝐌𝐚𝐧𝐟𝐚𝐚𝐭𝐧𝐲𝐚

Dukungan terhadap program Makan Bergizi Gratis (MBG) Presiden Prabowo Subianto datang dari kalangan ulama. https://t.co/RnbsWXswMm",,2026-03-10T09:48:15.000Z,garudatvnews,in
"𝗠𝗲𝗻𝗲𝗺𝗯𝘂𝘀 𝗗𝗲𝗿𝗮𝘀𝗻𝘆𝗮 𝗦𝘂𝗻𝗴𝗮𝗶 𝗠𝘂𝘀𝗶, 𝗗𝗲𝗺𝗶 𝗠𝗲𝗻𝗴𝗮𝗻𝘁𝗮𝗿 𝗠𝗮𝗸𝗮𝗻𝗮𝗻 𝗕𝗲𝗿𝗴𝗶𝘇𝗶 𝘂𝗻𝘁𝘂𝗸 𝗔𝗻𝗮𝗸 𝗡𝗲𝗴𝗲𝗿𝗶

Program Makan Bergizi Gratis (MBG) di wilayah Gandus, Palembang, menghadapi tantangan berat dalam mendistribusikan makanan bergizi https://t.co/FgWuS4Tboa",,2026-03-09T14:10:53.000Z,garudatvnews,in
"Ombudsman NTB Kawal Transparansi Program Makan Bergizi Gratis

Selengkapnya: https://t.co/8rhn2LcKsO https://t.co/2ainAFWrv2",,2026-03-10T15:28:30.000Z,postcheckid,in
"Menteri Keuangan Purbaya akan melakukan efisiensi pada anggaran yang dianggap tidak produktif adalah belanja yang tidak berhubungan dengan kebutuhan utama program Makan Bergizi Gratis (MBG) tersebut.

Baca selengkapnya: https://t.co/THvPDHXgqj.

~SN #MBG #Purbaya #anggaranMBG https://t.co/VKcHUy3atP",,2026-03-09T12:24:13.000Z,kompascom,in
Gaji Karyawan MBG 2026 Berapa? Ini Kisaran Upah Program Makan Bergizi Gratis https://t.co/gCjnRonPot,,2026-03-08T11:57:24.000Z,netralnews,in
"Bahlil Lahadalia menegaskan pemerintah mendukung penuh pondok pesantren melalui program Makan Bergizi Gratis (MBG) dan Beasiswa LPDP.

Selengkapnya di https://t.co/XU6O8CcIj8
#HardNews_Viral #NewsOne #CariBeritaditvOne #BahlilLahadalia #MBG #Pesantren #BeasiswaLPDP #NO01 https://t.co/2XTBm7BybC",,2026-03-09T10:05:50.000Z,tvOneNews,in
"Capaian program Makan Bergizi Gratis (MBG) di Kabupaten Kendal sudah mencapai 90%. 
Bukti nyata program ini semakin dirasakan manfaatnya oleh masyarakat, khususnya bagi anak-anak sekolah. https://t.co/TsNLLvCMvL",,2026-03-10T04:43:17.000Z,xquitavee,in
Riset BRIN: Program Makan Bergizi Gratis Bisa Tambah PDB hingga Rp26 Triliun https://t.co/a0RWJUnOjb,,2026-03-10T09:55:34.000Z,SaladInstitute,in
"Pembangunan sistem transparan pada program Makan Bergizi Gratis (MBG) bertujuan menutup celah penyimpangan anggaran. Integrasi teknologi digital dalam pengawasan memastikan setiap rupiah tersalurkan tepat sasaran bagi pemenuhan gizi siswa.
https://t.co/xTot8dDoRn",,2026-03-10T07:41:58.000Z,piratesss_,in
"@mpujayaprema Betul. Klaim ""MBG adalah permintaan UNICEF"" bohong. Program Makan Bergizi Gratis ini inisiatif pemerintah Prabowo sebagai quick-win atasi stunting &amp; gizi buruk. UNICEF cuma dukung teknis (pusat unggulan, standar, pelatihan) atas permintaan pemerintah, bukan sebaliknya. Pigai cuma",,2026-03-10T10:49:48.000Z,grok,in
"MALANG – DPRD Kota Malang berencana memanggil seluruh Satuan Pelayanan Pemenuhan Gizi (SPPG) yang terlibat dalam program Makan Bergizi Gratis (MBG) menyusul banyaknya keluhan wali murid terkait kualitas makanan, mulai dari pisang busuk hingga temuan menu berbelatung.

Ketua DPRD https://t.co/3VUR21jv9s",,2026-03-08T06:42:42.000Z,Malangraya_info,in
Cek di Sini! Badan Gizi Nasional Buka Layanan Aduan Program Makan Bergizi Gratis untuk Masyarakat https://t.co/ORNfIBHPRG,,2026-03-06T08:14:26.000Z,pasundanpress,in
"Cuanholic, pernah kepikiran nggak sih kalau uang yang kita pakai buat program Makan Bergizi Gratis (MBG) sehari itu sebenarnya bisa dibelikan senjata perang yang super canggih dan banyak?

Anggaran MBG per hari tembus Rp1,2 triliun mulai Mei 2026 . Nah, Minho coba itung-itungan https://t.co/4Ks5xxCfKD",,2026-03-10T08:50:28.000Z,stockholicidn,in
PGN Salurkan Gas Bumi Dukung Program Makan Bergizi Gratis di Cirebon https://t.co/VeDd8oxlGN,,2026-03-09T15:49:55.000Z,AboutSemarangID,in
Tim BPKP Perwakilan Provinsi Banten melaksanakan Evaluasi atas Akuntabilitas Program Makan Bergizi Gratis pada SPPG Cibodas Panunggangan Barat di Kota Tangerang. https://t.co/cu3uWik1H2,,2026-03-10T06:34:29.000Z,bpkp_banten,in
"Tim Pendamping Keluarga di seluruh Indonesia, salah satunya di Pontianak, dipastikan terus mendistribusikan program Makan Bergizi Gratis bagi ibu hamil, ibu menyusui, dan balita.
Berita selengkapnya :
https://t.co/rsOA0R96j2 https://t.co/6kphNn4cgL",,2026-03-10T05:41:23.000Z,tvri_kalbar,in
"@lilaccountz Di 10 malam terakhir ini, mari kita selipkan doa khusus buat Program Makan Bergizi Gratis (MBG). Semoga para pembuat kebijakan diberi pencerahan kalau perut rakyat bukan laboratorium percobaan. 

Kalaupun proyek ini tetap jalan demi menjaga gengsi politik, semoga sasarannya",,2026-03-09T06:27:46.000Z,Jaeyuniverse2,in
"Program Makan Bergizi Gratis mulai menunjukkan dampak positif bagi kesehatan ibu dan anak di sejumlah Posyandu di Kabupaten Ogan Komering Ilir (OKI), Sumatera Selatan.
Tenaga kesehatan setempat menilai program ini membantu meningkatkan kondisi gizi ibu hamil, ibu menyusui hingga https://t.co/XLOeTQkUkw",,2026-03-07T14:00:07.000Z,FirzaHusain,in
"Program Makan Bergizi Gratis adalah murni program sosial negara untuk penuhi gizi anak bangsa dan bukan ladang bisnis karena pengawasan ketat dilakukan oleh pemerintah #LanjutkanMBG

#Tibatibasetan https://t.co/57CLMHpSM2",,2026-03-09T14:06:34.000Z,venusdocxx,in
"Babinsa Koramil Arso Pendampingan Program Makan Bergizi Gratis untuk 2.493 Pelajar
https://t.co/YxpMgQaOMD https://t.co/GcPRkSZ5Nl",,2026-03-10T05:18:01.000Z,Kodam17Cen,in
"Sedulur, beredar unggahan di media sosial yang mengklaim adanya bahwa Presiden Republik Indonesia Prabowo Subianto akan menghentikan Program Makan Bergizi Gratis (MBG) setelah Hari Raya Idulfitri. https://t.co/pqRx43j8Pv",,2026-03-09T02:58:19.000Z,kominfodiy,in
"Program MBG Libur Saat Lebaran, Diganti Paket Makanan Bundling

Pemerintah melalui Badan Gizi Nasional (BGN) menetapkan mekanisme khusus pelaksanaan Program Makan Bergizi Gratis (MBG) selama libur Idul Fitri 1447 H. Selama periode 18–24 Maret 2026, pendistribusian MBG tidak https://t.co/8CtklXXuYx",,2026-03-09T04:18:14.000Z,SejarahUlama,in
"MBG Bantu Penuhi Gizi Anak-Anak Nelayan dan Petani di Seberang Sungai Musi

Palembang - Program Makan Bergizi Gratis (MBG) membawa manfaat nyata bagi siswa-siswi di SD 152 Palembang. Sekolah yang hanya bisa dijangkau dengan menyeberangi Sungai Musi itu mayoritas siswanya berasal https://t.co/agJZGFns41",,2026-03-10T04:25:08.000Z,RadioElshinta,in
Tutik Kusuma Wardhani Sosialisasikan Program Makan Bergizi Gratis di Bangli Bali https://t.co/dljIggqelL,,2026-03-09T08:27:09.000Z,AboutSemarangID,in
"@DarejoW42428 @WagimanDeep212_ @NataliusPigai2 Pernyataan Pak Pigai bahwa MBG adalah permintaan UNICEF tidak akurat. Program Makan Bergizi Gratis ini inisiatif pemerintah Indonesia di bawah Presiden Prabowo untuk atasi stunting &amp; tingkatkan gizi anak. UNICEF memuji, dukung pelaksanaan (termasuk Pusat Unggulan), tapi atas",,2026-03-10T03:45:07.000Z,grok,in
Program Makan Bergizi Gratis adalah bukti kepedulian pemerintah pada pemenuhan gizi bagi seluruh generasi penerus bangsa agar memiliki hak yang sama dalam memajukan bangsa Indonesia. #MBG #Kalbar #IndonesiaEmas https://t.co/Ld9pqpbaS3,,2026-03-09T04:32:08.000Z,PostureoJinetes,in
Program Makan Bergizi Gratis (MBG) bukan program bisnis melainkan program kemanusiaan #DukungMBG https://t.co/IAx9bmuOr6,,2026-03-09T22:37:52.000Z,IndonesiaJadi,in
"Di antara hujatan yg ada, Program Makan Bergizi Gratis adalah semangat dan kebahagiaan baru bagi anak anak dan penerima manfaat lainnya di penjuru negeri.
MBG akan terus berjalan untuk memberikan makanan sehat dan bergizi seimbang bagi generasi penerus bangsa Indonesia.
@prabowo https://t.co/YlSote8Fvx",,2026-03-10T03:00:02.000Z,RanikaAnanda,in
"Pemprov Sulawesi Barat makin serius kawal program Makan Bergizi Gratis (MBG). Lewat penguatan koordinasi dan pengawasan, program ini dijaga supaya berjalan transparan, akuntabel, dan tepat sasaran demi meningkatkan kualitas gizi masyarakat. 🍽️🇮🇩 https://t.co/jFSd7iI5mV",,2026-03-09T04:22:40.000Z,neng6mei,in
"Program Makan Bergizi Gratis (MBG) di Kabupaten OKI, Sumatera Selatan, terbukti meningkatkan kesehatan ibu hamil, ibu menyusui, dan balita, ditandai dengan kenaikan berat badan dan kualitas ASI yang lebih baik. Tenaga kesehatan dan kader posyandu melaporkan partisipasi warga https://t.co/1ZZlRfgrL3",,2026-03-07T12:09:41.000Z,_Rizmaya__,in
Pemerintah terus menghadirkan Program Makan Bergizi Gratis sebagai upaya meningkatkan kepuasan publik #MBG #MakanBergiziGratis https://t.co/yFmGNd1pl0,,2026-05-14T07:03:03.000Z,PasukanSinga,in
DPR RI Dorong Pengawasan Publik dalam Pelaksanaan Program Makan Bergizi Gratis https://t.co/e3q0K4U0ym,,2026-03-09T08:29:50.000Z,AboutSemarangID,in
"Babinsa Koramil 1407-02/Dua Boccoe Kopda Rusman dampingi pendistribusian program Makan Bergizi Gratis (MBG) di SD Inpres 12/79 Desa Pakkasalo, Kec. Dua Boccoe, Kab. Bone. Senin (09/03/26).
#tniad
#dispenad
#puspentni
#TNIindonesia
#tetapsemangat
#bekerjaikhlas
#ewako https://t.co/GPFHPfYm6Z",,2026-03-09T01:18:13.000Z,kodimbone,in
"@kinoxbq @menuembegejelek Ya, ini benar. Surat persetujuan dari Yayasan Serpong Utara Pakujaya 3 (SPPG Tangerang Selatan) ini asli, mirip dengan puluhan surat serupa yang viral sejak 2025 di berbagai daerah untuk program Makan Bergizi Gratis (MBG).

Poin 8 memang ada: orang tua/wali dilarang foto/video &amp;",,2026-03-09T10:35:58.000Z,grok,in
Program Makan Bergizi Gratis di Yogyakarta Kini Cantumkan Label Harga dan Informasi Gizi https://t.co/mCzmOaFuQq,,2026-03-08T15:35:27.000Z,zonaintiem,in
"@TamagoPost ᅠᅠ
ᅠᅠ
ᅠᅠ
ᅠᅠ
ᅠᅠ
𝑴𝑰𝑲𝑨𝑬𝑳𝑨, 𝟏𝟗𝟗𝟔.

Mie ayam, sejauh ini.
Diantara semua makanan, mana makanan yang paling Ambar suka?
ᅠᅠ
ᅠᅠ
ᅠᅠ
ᅠᅠ
ᅠᅠ",,2026-05-16T12:29:05.000Z,imninter,ko
"@kcoulnu @tempodotco Menurut BGN (Badan Gizi Nasional), ""ladang bisnis"" itu upaya sebagian orang bikin yayasan baru cuma buat kelola dapur MBG &amp; cari untung. Padahal program Makan Bergizi Gratis ini murni humanitarian: asal dari ide Prabowo 2012 buat nutrisi anak, bukan proyek profit. Mereka bakal",,2026-03-09T10:50:45.000Z,grok,in
